a,b,c,Year,R2,RMSE,AIC,Country
2.0824223256455494e-05,0.11002391127528387,0.008624456700635713,1863,0.7215387044595615,0.04688445494627009,-11.997555491230514,FRATNP
2.3496019166730764e-05,0.10846385249992054,0.008447061832502548,1864,0.7157036404944768,0.04905031201893502,-8.339564892487175,FRATNP
2.3156609089246477e-05,0.10842372313920512,0.008175666015692062,1865,0.7233055314277285,0.04784273156159092,-10.358679542788593,FRATNP
2.4476433845086844e-05,0.10753575345600659,0.00789656449045184,1866,0.7107042218399133,0.051545307021115906,-4.3207805374086945,FRATNP
3.50619689814062e-05,0.10229839090090762,0.007828831021382102,1867,0.6962423822773628,0.053597059142130005,-1.1591050329586778,FRATNP
3.570226001297172e-05,0.10162569330191656,0.007719133578521198,1868,0.6909170642394228,0.05397231981477941,-0.5939583697233388,FRATNP
3.626098078413219e-05,0.10127537689595759,0.00781608792870494,1869,0.6902536616233428,0.053075676116680605,-1.95091676000024,FRATNP
2.9580810121991346e-05,0.10341451045971845,0.007946649472185038,1870,0.7007440369511911,0.04859408968284949,-9.096480342575177,FRATNP
3.64829910391811e-05,0.10054627138934544,0.007831294221598247,1871,0.7057774936470913,0.047742424215464395,-10.528682885937542,FRATNP
3.173972710643739e-05,0.10256920628706305,0.008079772041660119,1872,0.7224969832727798,0.04348571745709763,-18.093098679612268,FRATNP
4.8192269749999405e-05,0.09661141328167264,0.007657786037215014,1873,0.7151050411263788,0.045796100073155245,-13.90002138186955,FRATNP
5.2131140326340845e-05,0.09524566561498002,0.007556534790805761,1874,0.710470259916724,0.0464094391959769,-12.822402789647953,FRATNP
5.308001341767663e-05,0.09473801972274298,0.0072781926726907965,1875,0.7149979658451991,0.046141384772799596,-13.291603776916418,FRATNP
5.383913695313902e-05,0.09423263052357723,0.007301598351310231,1876,0.6908391029256309,0.050532407901145895,-5.928330661676824,FRATNP
6.504168548041873e-05,0.09142183331981794,0.0072114382114106925,1877,0.6747935942899741,0.053756936875433994,-0.9178451553204638,FRATNP
6.192720635891945e-05,0.09178114950238855,0.007232759353801423,1878,0.6609442806084427,0.0560251637259878,2.429741088175774,FRATNP
5.871494603135564e-05,0.09214109165111657,0.007412095171032463,1879,0.6406773646331183,0.058796507109471194,6.340543251044636,FRATNP
5.5142866141085274e-05,0.09225225192799327,0.007211671200795134,1880,0.6249323198092827,0.06150282434163042,9.985595720587128,FRATNP
5.6787038560215266e-05,0.09166079588087023,0.007529842678241288,1881,0.5974096357500613,0.06568656452895683,15.316311773065394,FRATNP
5.9849667513842136e-05,0.09076736336384483,0.0072850651516192634,1882,0.5899464184468333,0.06853008273442168,18.748962624077734,FRATNP
6.160074398594886e-05,0.09022279676996621,0.007213736061044763,1883,0.5802509665010747,0.07109859924505114,21.729343250651738,FRATNP
5.7425737584450344e-05,0.09073716366436817,0.00720764069487757,1884,0.5680968562988333,0.07284079612689806,23.69023573447359,FRATNP
5.2851151110016894e-05,0.09170703066469069,0.0070534923877793075,1885,0.5790082994760009,0.07071523477979523,21.29140858029416,FRATNP
4.013810011475008e-05,0.09526199115076493,0.007240644588314071,1886,0.5662006219639799,0.07240527589710714,23.20447740934162,FRATNP
3.3028026450674336e-05,0.09755277566626842,0.007421912159376726,1887,0.5534557375515394,0.07321605373299633,24.106456308931485,FRATNP
2.773446417061319e-05,0.0995672148873423,0.007348096150624771,1888,0.5465244503712168,0.07418660253615916,25.17313436136334,FRATNP
2.0645005482359832e-05,0.10339723465594794,0.007448530190340824,1889,0.5382154852884626,0.07529058151431857,26.369623628426268,FRATNP
2.028565675525514e-05,0.10354545257633914,0.0071297782948790125,1890,0.5459697708133558,0.0753380715774509,26.42069884103981,FRATNP
1.4479498254919928e-05,0.108009878125436,0.007381640395809883,1891,0.5313821221027022,0.07725529389624669,28.456215650920882,FRATNP
1.420868909011863e-05,0.10810221600379696,0.007235647726933403,1892,0.5168369360191809,0.08205373904300285,33.337190112115394,FRATNP
1.3768231585905301e-05,0.10843478823264566,0.007054279790652712,1893,0.5335988076642438,0.0784797271551801,29.72993221104801,FRATNP
1.2239398948619919e-05,0.10984639448185822,0.007142704353972605,1894,0.5107156818457257,0.0838937033370712,35.133460225767095,FRATNP
1.173654306879948e-05,0.11039327547087151,0.006986899866968238,1895,0.520673694660172,0.08242753641295233,33.70534921115396,FRATNP
1.0246890515786972e-05,0.11230918955491832,0.006897627460569413,1896,0.5354033417722599,0.07942245661356963,30.697138510819315,FRATNP
1.6038333884376152e-05,0.10642149903431718,0.006365570911523847,1897,0.6123261010119123,0.06330011798608219,12.31872742007485,FRATNP
2.062361486196363e-05,0.10291311820745402,0.00596952979705863,1898,0.6222428571227308,0.06305506693727232,12.004547042732213,FRATNP
2.8216993614993938e-05,0.09876885624824512,0.0054971975191524915,1899,0.6740072119414138,0.053898917153812696,-0.7041938063988482,FRATNP
2.513220398743066e-05,0.1001185889582274,0.005334701247246829,1900,0.6837600261578265,0.05239091723511908,-3.002742689696106,FRATNP
2.4878259076698674e-05,0.09997390854621223,0.005322924853425374,1901,0.6917931052025935,0.04974118526383667,-7.206640568727323,FRATNP
2.4751319592914864e-05,0.0998782563751915,0.005226186529049037,1902,0.7003368599824372,0.04800670945446478,-10.081531921684501,FRATNP
2.1783480833272674e-05,0.10141319533251543,0.0051082234915120935,1903,0.6989084851062225,0.04865259011184802,-8.999026417557218,FRATNP
2.0702503860955e-05,0.1018769887299463,0.005037165050140664,1904,0.6979772840705288,0.0487226681663733,-8.88243985343638,FRATNP
2.076362152770071e-05,0.10161613907464853,0.004883464066086135,1905,0.7052882357233597,0.0475617749205026,-10.835754569015933,FRATNP
1.943580894563093e-05,0.10232587525256556,0.0047714253117118926,1906,0.7088914078802326,0.047129985667414,-11.574470835319744,FRATNP
1.7921469521583085e-05,0.10295250877358984,0.004761523088455791,1907,0.6986793024106736,0.048162882542649665,-9.818454352146205,FRATNP
1.6279831048724043e-05,0.10398468589165795,0.004716513733849866,1908,0.6925288693024558,0.049228003829363674,-8.046660965424735,FRATNP
1.4566275929273075e-05,0.1050674308726013,0.0046462822892695144,1909,0.6849798210231561,0.05040712216021488,-6.129404516895846,FRATNP
1.3176755337481104e-05,0.10614422358405011,0.004497363515637069,1910,0.6680584219701975,0.05482856241097985,0.6809776556078759,FRATNP
1.2434076993320014e-05,0.1064534408352926,0.0044292020980783355,1911,0.6457045095258862,0.05942573674491286,7.202785077824018,FRATNP
1.2220373803813515e-05,0.10639937584444621,0.004259589501617168,1912,0.6567045914408178,0.05756518059729271,4.626213174736819,FRATNP
1.18308389453772e-05,0.10654632421280573,0.004174441699597901,1913,0.6293754391144876,0.06443301258697579,13.755580467329992,FRATNP
1.225237275587314e-05,0.10570208391477248,0.00397724600350961,1914,0.6142477351953546,0.06941342559322224,19.786369175172695,FRATNP
1.0743495574079364e-05,0.1073626902780802,0.004034986499921482,1915,0.5781430225313577,0.07852413387282771,29.775752029768626,FRATNP
1.1748542449130883e-05,0.10600317784703954,0.003914802377799433,1916,0.5567027737100028,0.08594275715726027,37.08806305645925,FRATNP
1.2339956409181935e-05,0.10504883222627064,0.003769243821782673,1917,0.5392322903736134,0.09231007661363368,42.87728272652575,FRATNP
1.3926259031712365e-05,0.10341559710593864,0.0035933554247215968,1918,0.5569687066333531,0.08945232274079809,40.330032680971556,FRATNP
1.529655068479393e-05,0.10182105321278652,0.0034412598286404006,1919,0.5593349194619909,0.08960930310945485,40.4720554405483,FRATNP
1.6631173804532107e-05,0.10078813010768152,0.0031218091051385226,1920,0.6321115850593036,0.07287852959260922,23.73218501986625,FRATNP
1.7069769719060376e-05,0.10015035128846074,0.002876800101848214,1921,0.630135746287708,0.0764809153412192,27.640204982265686,FRATNP
1.760860253763033e-05,0.09962369021106199,0.002771947137195384,1922,0.6444084956822067,0.07355027302616912,24.47536667332605,FRATNP
1.728187727353411e-05,0.09978251290816849,0.002675047202942613,1923,0.642819363451331,0.0754402570659786,26.530489497461502,FRATNP
1.9195023306659555e-05,0.09816769252733205,0.0025026778713777066,1924,0.656730778945761,0.07353655744029351,24.460260460817153,FRATNP
2.195141134155887e-05,0.09631568178369465,0.0023171250810301272,1925,0.6883314512362094,0.06715356426136238,17.105406834868177,FRATNP
2.605718301132027e-05,0.09386836006619013,0.0021521908754358675,1926,0.6991621083662869,0.06625943880054498,16.019676883115096,FRATNP
2.7167548985954877e-05,0.09310398802454212,0.002035722356094147,1927,0.708655584244859,0.06492925680721029,14.377028733447759,FRATNP
3.008930173581941e-05,0.09148745898822587,0.0019363735718489828,1928,0.7138087450357209,0.06437427316223532,13.68170430875523,FRATNP
