Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1915,42,0.00281,0.00280,0.48,81224,228,81106,2992722,36.85
1915,43,0.00291,0.00291,0.50,80996,236,80879,2911616,35.95
1915,44,0.00305,0.00304,0.50,80760,246,80638,2830737,35.05
1915,45,0.00327,0.00326,0.51,80515,263,80386,2750099,34.16
1915,46,0.00361,0.00361,0.50,80252,289,80108,2669713,33.27
1915,47,0.00443,0.00442,0.52,79963,353,79792,2589605,32.39
1915,48,0.00438,0.00437,0.51,79609,348,79439,2509813,31.53
1915,49,0.00483,0.00482,0.51,79261,382,79074,2430374,30.66
1915,50,0.00457,0.00456,0.52,78879,360,78706,2351300,29.81
1915,51,0.00535,0.00533,0.50,78519,419,78310,2272594,28.94
1915,52,0.00586,0.00585,0.52,78101,457,77879,2194284,28.10
1915,53,0.00691,0.00689,0.51,77644,535,77383,2116405,27.26
1915,54,0.00783,0.00780,0.50,77109,602,76810,2039022,26.44
1915,55,0.00762,0.00759,0.50,76508,581,76218,1962212,25.65
1915,56,0.00838,0.00835,0.51,75927,634,75615,1885994,24.84
1915,57,0.00892,0.00888,0.51,75293,669,74966,1810379,24.04
1915,58,0.00965,0.00960,0.50,74624,717,74263,1735413,23.26
1915,59,0.01031,0.01026,0.51,73908,758,73533,1661149,22.48
1915,60,0.01141,0.01135,0.50,73150,830,72738,1587617,21.70
1915,61,0.01126,0.01120,0.51,72320,810,71920,1514879,20.95
1915,62,0.01285,0.01277,0.50,71510,913,71054,1442959,20.18
1915,63,0.01382,0.01372,0.49,70596,969,70104,1371905,19.43
1915,64,0.01551,0.01539,0.50,69628,1072,69089,1301801,18.70
1915,65,0.01755,0.01739,0.50,68556,1192,67956,1232711,17.98
1915,66,0.01753,0.01738,0.51,67363,1171,66789,1164756,17.29
1915,67,0.01953,0.01934,0.51,66192,1280,65566,1097967,16.59
1915,68,0.01998,0.01979,0.51,64912,1284,64276,1032401,15.90
1915,69,0.02335,0.02309,0.51,63627,1469,62906,968124,15.22
1915,70,0.02438,0.02409,0.50,62158,1497,61417,905218,14.56
1915,71,0.02526,0.02495,0.51,60661,1514,59915,843801,13.91
1915,72,0.02679,0.02643,0.50,59147,1563,58370,783886,13.25
1915,73,0.03011,0.02966,0.50,57584,1708,56727,725516,12.60
1915,74,0.03551,0.03490,0.51,55876,1950,54912,668789,11.97
1915,75,0.03659,0.03593,0.49,53926,1937,52941,613877,11.38
1915,76,0.04012,0.03934,0.50,51989,2045,50976,560936,10.79
1915,77,0.04193,0.04106,0.50,49944,2051,48913,509960,10.21
1915,78,0.04646,0.04540,0.50,47893,2175,46802,461048,9.63
1915,79,0.05094,0.04969,0.51,45718,2272,44596,414245,9.06
1915,80,0.05779,0.05619,0.51,43447,2441,42248,369649,8.51
1915,81,0.06616,0.06406,0.50,41005,2627,39704,327401,7.98
1915,82,0.07117,0.06875,0.51,38378,2639,37075,287697,7.50
1915,83,0.08126,0.07814,0.51,35740,2793,34365,250621,7.01
1915,84,0.08657,0.08306,0.51,32947,2737,31610,216256,6.56
1915,85,0.09374,0.08959,0.51,30211,2706,28873,184646,6.11
1915,86,0.11127,0.10548,0.51,27504,2901,26072,155773,5.66
1915,87,0.12268,0.11574,0.51,24603,2848,23210,129701,5.27
1915,88,0.13976,0.13059,0.50,21755,2841,20328,106490,4.89
1915,89,0.15435,0.14344,0.51,18915,2713,17577,86163,4.56
1915,90,0.16420,0.15182,0.50,16201,2460,14980,68586,4.23
1915,91,0.18663,0.17073,0.50,13742,2346,12571,53606,3.90
1915,92,0.21162,0.19168,0.51,11396,2184,10322,41035,3.60
1915,93,0.23847,0.21317,0.50,9211,1964,8234,30713,3.33
1915,94,0.25451,0.22571,0.50,7248,1636,6428,22479,3.10
1915,95,0.28087,0.24614,0.50,5612,1381,4918,16051,2.86
1915,96,0.32041,0.27652,0.50,4230,1170,3651,11133,2.63
1915,97,0.37140,0.31268,0.49,3061,957,2577,7482,2.44
1915,98,0.37161,0.31279,0.49,2104,658,1771,4905,2.33
1915,99,0.42279,0.35131,0.52,1446,508,1201,3134,2.17
1915,100,0.41686,0.34666,0.51,938,325,780,1933,2.06
1915,101,0.45921,0.37504,0.51,613,230,500,1153,1.88
1915,102,0.52366,0.41598,0.51,383,159,304,653,1.71
1915,103,0.52907,0.42620,0.54,224,95,180,349,1.56
1915,104,0.74331,0.52910,0.46,128,68,91,169,1.31
1915,105,0.74780,0.54019,0.49,60,33,44,77,1.28
1915,106,0.76904,0.54804,0.48,28,15,20,34,1.21
1915,107,0.73534,0.53082,0.48,13,7,9,14,1.10
1915,108,1.04887,0.68966,0.50,6,4,4,5,0.81
1915,109,2.07121,0.90000,0.37,2,2,1,1,0.49
1915,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1916,0,0.08236,0.07791,0.31,100000,7791,94589,6666510,66.67
1916,1,0.01406,0.01396,0.49,92209,1287,91557,6571921,71.27
1916,2,0.01069,0.01063,0.45,90922,967,90393,6480364,71.27
1916,3,0.00587,0.00585,0.53,89956,526,89708,6389972,71.03
1916,4,0.00402,0.00401,0.46,89429,359,89237,6300263,70.45
1916,5,0.00270,0.00269,0.49,89071,240,88949,6211026,69.73
1916,6,0.00217,0.00216,0.52,88831,192,88738,6122077,68.92
1916,7,0.00157,0.00157,0.48,88638,139,88567,6033338,68.07
1916,8,0.00159,0.00159,0.52,88499,140,88431,5944772,67.17
1916,9,0.00165,0.00165,0.50,88359,146,88286,5856340,66.28
1916,10,0.00130,0.00130,0.52,88213,114,88158,5768055,65.39
1916,11,0.00139,0.00139,0.50,88099,123,88037,5679896,64.47
1916,12,0.00129,0.00129,0.49,87976,113,87918,5591859,63.56
1916,13,0.00182,0.00181,0.50,87863,159,87783,5503941,62.64
1916,14,0.00148,0.00148,0.51,87704,129,87640,5416158,61.76
1916,15,0.00166,0.00166,0.48,87574,146,87498,5328519,60.85
1916,16,0.00217,0.00216,0.48,87429,189,87330,5241021,59.95
1916,17,0.00215,0.00215,0.48,87239,188,87142,5153690,59.08
1916,18,0.00250,0.00250,0.54,87052,217,86951,5066548,58.20
1916,19,0.00257,0.00256,0.50,86834,223,86724,4979598,57.35
1916,20,0.00230,0.00230,0.49,86612,199,86510,4892874,56.49
1916,21,0.00262,0.00262,0.49,86412,226,86297,4806364,55.62
1916,22,0.00266,0.00266,0.50,86186,229,86072,4720067,54.77
1916,23,0.00259,0.00258,0.48,85957,222,85842,4633995,53.91
1916,24,0.00267,0.00267,0.51,85735,229,85624,4548152,53.05
1916,25,0.00250,0.00250,0.50,85507,214,85399,4462528,52.19
1916,26,0.00293,0.00293,0.50,85293,250,85167,4377129,51.32
1916,27,0.00270,0.00269,0.52,85043,229,84932,4291962,50.47
1916,28,0.00259,0.00258,0.51,84814,219,84708,4207029,49.60
1916,29,0.00267,0.00267,0.50,84595,226,84481,4122322,48.73
1916,30,0.00239,0.00238,0.50,84369,201,84269,4037840,47.86
1916,31,0.00220,0.00220,0.47,84168,185,84071,3953572,46.97
1916,32,0.00185,0.00185,0.49,83983,156,83904,3869501,46.07
1916,33,0.00190,0.00190,0.47,83828,159,83744,3785597,45.16
1916,34,0.00188,0.00188,0.50,83669,157,83590,3701853,44.24
1916,35,0.00177,0.00177,0.51,83511,148,83439,3618263,43.33
1916,36,0.00204,0.00204,0.49,83364,170,83277,3534825,42.40
1916,37,0.00213,0.00213,0.51,83194,177,83107,3451548,41.49
1916,38,0.00196,0.00196,0.48,83017,163,82932,3368441,40.58
1916,39,0.00259,0.00259,0.50,82854,214,82746,3285508,39.65
1916,40,0.00220,0.00219,0.51,82639,181,82551,3202762,38.76
1916,41,0.00267,0.00267,0.51,82458,220,82350,3120211,37.84
1916,42,0.00228,0.00228,0.49,82238,188,82143,3037861,36.94
1916,43,0.00288,0.00288,0.53,82051,236,81941,2955718,36.02
1916,44,0.00319,0.00318,0.49,81814,260,81682,2873777,35.13
1916,45,0.00331,0.00330,0.52,81554,269,81424,2792096,34.24
1916,46,0.00343,0.00343,0.50,81284,278,81145,2710672,33.35
1916,47,0.00419,0.00418,0.49,81006,339,80832,2629527,32.46
1916,48,0.00425,0.00424,0.49,80667,342,80494,2548695,31.60
1916,49,0.00474,0.00473,0.50,80325,380,80135,2468200,30.73
1916,50,0.00548,0.00546,0.48,79945,437,79719,2388065,29.87
1916,51,0.00573,0.00571,0.51,79508,454,79284,2308346,29.03
1916,52,0.00604,0.00603,0.51,79054,476,78822,2229062,28.20
1916,53,0.00713,0.00711,0.50,78578,559,78298,2150240,27.36
1916,54,0.00758,0.00755,0.51,78019,589,77728,2071942,26.56
1916,55,0.00759,0.00756,0.51,77430,585,77145,1994213,25.75
1916,56,0.00840,0.00837,0.51,76845,643,76528,1917068,24.95
1916,57,0.00819,0.00815,0.48,76202,621,75881,1840540,24.15
1916,58,0.00914,0.00909,0.50,75580,687,75239,1764660,23.35
1916,59,0.01019,0.01014,0.51,74893,760,74517,1689420,22.56
1916,60,0.01015,0.01009,0.50,74133,748,73759,1614903,21.78
1916,61,0.01183,0.01176,0.51,73385,863,72958,1541144,21.00
1916,62,0.01359,0.01350,0.51,72522,979,72038,1468186,20.24
1916,63,0.01470,0.01459,0.49,71543,1044,71015,1396148,19.51
1916,64,0.01493,0.01482,0.51,70499,1045,69990,1325133,18.80
1916,65,0.01683,0.01669,0.50,69454,1159,68877,1255144,18.07
1916,66,0.01780,0.01765,0.51,68295,1205,67703,1186267,17.37
1916,67,0.01977,0.01958,0.51,67090,1314,66442,1118563,16.67
1916,68,0.02021,0.02001,0.50,65776,1316,65123,1052121,16.00
1916,69,0.02283,0.02257,0.51,64460,1455,63743,986998,15.31
1916,70,0.02233,0.02208,0.50,63005,1391,62316,923255,14.65
1916,71,0.02633,0.02599,0.50,61614,1601,60811,860940,13.97
1916,72,0.02743,0.02706,0.50,60013,1624,59197,800129,13.33
1916,73,0.03076,0.03029,0.50,58389,1769,57498,740933,12.69
1916,74,0.03305,0.03252,0.51,56620,1841,55711,683434,12.07
1916,75,0.03631,0.03566,0.50,54779,1954,53806,627724,11.46
1916,76,0.03813,0.03744,0.52,52825,1978,51868,573918,10.86
1916,77,0.04293,0.04202,0.50,50848,2136,49771,522050,10.27
1916,78,0.04531,0.04431,0.50,48711,2158,47637,472279,9.70
1916,79,0.05197,0.05068,0.51,46553,2359,45396,424642,9.12
1916,80,0.05813,0.05651,0.51,44194,2497,42959,379246,8.58
1916,81,0.06161,0.05980,0.51,41696,2493,40470,336287,8.07
1916,82,0.07007,0.06773,0.51,39203,2655,37889,295817,7.55
1916,83,0.07903,0.07605,0.50,36548,2779,35168,257928,7.06
1916,84,0.08309,0.07977,0.50,33769,2694,32419,222760,6.60
1916,85,0.09995,0.09521,0.50,31075,2959,29601,190341,6.13
1916,86,0.11092,0.10518,0.51,28116,2957,26661,160740,5.72
1916,87,0.12135,0.11441,0.50,25159,2878,23719,134079,5.33
1916,88,0.13448,0.12618,0.51,22281,2811,20906,110361,4.95
1916,89,0.14793,0.13788,0.51,19469,2684,18147,89455,4.59
1916,90,0.15936,0.14759,0.50,16785,2477,15545,71308,4.25
1916,91,0.19366,0.17641,0.50,14307,2524,13033,55764,3.90
1916,92,0.21186,0.19174,0.50,11783,2259,10664,42730,3.63
1916,93,0.23168,0.20803,0.51,9524,1981,8552,32066,3.37
1916,94,0.24909,0.22137,0.50,7543,1670,6703,23514,3.12
1916,95,0.28132,0.24721,0.51,5873,1452,5161,16811,2.86
1916,96,0.33341,0.28545,0.50,4421,1262,3785,11650,2.64
1916,97,0.32934,0.28311,0.50,3159,894,2716,7865,2.49
1916,98,0.40504,0.33824,0.51,2265,766,1891,5149,2.27
1916,99,0.39117,0.32558,0.49,1499,488,1247,3258,2.17
1916,100,0.47338,0.38224,0.50,1011,386,816,2010,1.99
1916,101,0.51186,0.40893,0.51,624,255,499,1194,1.91
1916,102,0.44443,0.35860,0.46,369,132,298,695,1.88
1916,103,0.51674,0.40662,0.48,237,96,186,397,1.68
1916,104,0.61830,0.46636,0.47,140,66,106,211,1.50
1916,105,0.61644,0.46846,0.49,75,35,57,105,1.40
1916,106,0.76904,0.54804,0.48,40,22,28,48,1.21
1916,107,0.73534,0.53082,0.48,18,10,13,20,1.10
1916,108,1.04887,0.68966,0.50,8,6,6,7,0.81
1916,109,2.07121,0.90000,0.37,3,2,1,1,0.49
1916,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1917,0,0.08554,0.08074,0.31,100000,8074,94393,6671217,66.71
1917,1,0.02005,0.01983,0.45,91926,1823,90926,6576824,71.54
1917,2,0.00784,0.00781,0.52,90103,703,89767,6485898,71.98
1917,3,0.00506,0.00504,0.47,89399,451,89162,6396131,71.55
1917,4,0.00322,0.00321,0.50,88948,286,88805,6306969,70.91
1917,5,0.00227,0.00227,0.52,88663,201,88567,6218164,70.13
1917,6,0.00190,0.00190,0.51,88461,168,88379,6129597,69.29
1917,7,0.00145,0.00144,0.52,88294,128,88233,6041219,68.42
1917,8,0.00156,0.00156,0.53,88166,137,88102,5952986,67.52
1917,9,0.00142,0.00142,0.51,88029,125,87967,5864884,66.62
1917,10,0.00132,0.00132,0.51,87904,116,87848,5776917,65.72
1917,11,0.00145,0.00145,0.51,87788,127,87725,5689069,64.80
1917,12,0.00157,0.00156,0.49,87660,137,87590,5601345,63.90
1917,13,0.00130,0.00130,0.51,87523,114,87468,5513754,63.00
1917,14,0.00154,0.00154,0.53,87410,134,87347,5426287,62.08
1917,15,0.00159,0.00159,0.47,87276,138,87202,5338939,61.17
1917,16,0.00183,0.00182,0.51,87137,159,87059,5251737,60.27
1917,17,0.00223,0.00222,0.51,86978,193,86884,5164677,59.38
1917,18,0.00234,0.00234,0.51,86785,203,86686,5077794,58.51
1917,19,0.00251,0.00250,0.52,86582,217,86477,4991108,57.65
1917,20,0.00267,0.00267,0.51,86365,230,86252,4904631,56.79
1917,21,0.00237,0.00237,0.50,86135,204,86033,4818379,55.94
1917,22,0.00263,0.00263,0.49,85931,226,85816,4732346,55.07
1917,23,0.00251,0.00251,0.52,85705,215,85601,4646531,54.22
1917,24,0.00256,0.00256,0.49,85490,219,85377,4560930,53.35
1917,25,0.00278,0.00278,0.51,85271,237,85156,4475552,52.49
1917,26,0.00307,0.00307,0.51,85034,261,84905,4390396,51.63
1917,27,0.00237,0.00237,0.51,84773,201,84674,4305491,50.79
1917,28,0.00236,0.00236,0.49,84572,199,84471,4220817,49.91
1917,29,0.00232,0.00232,0.49,84373,195,84273,4136346,49.02
1917,30,0.00247,0.00246,0.49,84177,207,84072,4052073,48.14
1917,31,0.00185,0.00185,0.46,83970,155,83887,3968001,47.26
1917,32,0.00195,0.00194,0.49,83815,163,83731,3884114,46.34
1917,33,0.00206,0.00206,0.50,83652,172,83565,3800383,45.43
1917,34,0.00164,0.00164,0.47,83480,137,83407,3716818,44.52
1917,35,0.00173,0.00173,0.51,83343,144,83272,3633412,43.60
1917,36,0.00214,0.00214,0.49,83199,178,83107,3550140,42.67
1917,37,0.00167,0.00167,0.51,83021,139,82953,3467032,41.76
1917,38,0.00205,0.00204,0.51,82882,169,82799,3384079,40.83
1917,39,0.00214,0.00213,0.51,82713,176,82627,3301280,39.91
1917,40,0.00211,0.00211,0.49,82536,174,82448,3218653,39.00
1917,41,0.00240,0.00240,0.51,82362,198,82266,3136205,38.08
1917,42,0.00247,0.00247,0.49,82165,203,82060,3053940,37.17
1917,43,0.00253,0.00252,0.48,81962,207,81855,2971880,36.26
1917,44,0.00283,0.00283,0.52,81755,231,81643,2890025,35.35
1917,45,0.00351,0.00351,0.49,81524,286,81379,2808382,34.45
1917,46,0.00349,0.00349,0.48,81238,283,81090,2727003,33.57
1917,47,0.00390,0.00389,0.50,80955,315,80798,2645913,32.68
1917,48,0.00460,0.00459,0.50,80640,370,80455,2565115,31.81
1917,49,0.00475,0.00474,0.50,80269,380,80081,2484659,30.95
1917,50,0.00505,0.00503,0.52,79889,402,79695,2404579,30.10
1917,51,0.00606,0.00604,0.50,79487,480,79246,2324884,29.25
1917,52,0.00617,0.00615,0.50,79007,486,78764,2245638,28.42
1917,53,0.00665,0.00663,0.50,78521,521,78261,2166874,27.60
1917,54,0.00728,0.00725,0.50,78000,566,77716,2088613,26.78
1917,55,0.00735,0.00732,0.50,77434,567,77153,2010898,25.97
1917,56,0.00796,0.00792,0.51,76867,609,76567,1933745,25.16
1917,57,0.00906,0.00902,0.51,76258,688,75922,1857178,24.35
1917,58,0.00915,0.00911,0.50,75571,688,75226,1781256,23.57
1917,59,0.00921,0.00917,0.50,74882,687,74541,1706030,22.78
1917,60,0.01082,0.01076,0.51,74196,798,73805,1631489,21.99
1917,61,0.01150,0.01144,0.51,73397,840,72986,1557684,21.22
1917,62,0.01239,0.01232,0.50,72558,894,72115,1484698,20.46
1917,63,0.01446,0.01435,0.50,71664,1029,71149,1412583,19.71
1917,64,0.01539,0.01527,0.49,70635,1079,70090,1341434,18.99
1917,65,0.01629,0.01615,0.50,69557,1124,69000,1271344,18.28
1917,66,0.01688,0.01674,0.49,68433,1145,67849,1202344,17.57
1917,67,0.01887,0.01870,0.50,67288,1258,66652,1134495,16.86
1917,68,0.02025,0.02005,0.50,66030,1324,65368,1067842,16.17
1917,69,0.02115,0.02093,0.50,64706,1354,64034,1002475,15.49
1917,70,0.02308,0.02282,0.50,63352,1446,62629,938441,14.81
1917,71,0.02322,0.02295,0.50,61906,1421,61194,875812,14.15
1917,72,0.02829,0.02790,0.50,60485,1688,59649,814618,13.47
1917,73,0.02906,0.02865,0.50,58797,1685,57962,754969,12.84
1917,74,0.03318,0.03265,0.51,57113,1864,56193,697007,12.20
1917,75,0.03332,0.03277,0.50,55248,1811,54339,640814,11.60
1917,76,0.03769,0.03699,0.50,53438,1977,52456,586476,10.97
1917,77,0.04197,0.04111,0.50,51461,2116,50406,534020,10.38
1917,78,0.04643,0.04539,0.50,49345,2240,48234,483614,9.80
1917,79,0.05064,0.04942,0.51,47106,2328,45966,435380,9.24
1917,80,0.05437,0.05294,0.50,44778,2370,43601,389414,8.70
1917,81,0.06079,0.05902,0.51,42407,2503,41169,345812,8.15
1917,82,0.06862,0.06634,0.50,39905,2647,38578,304643,7.63
1917,83,0.07583,0.07309,0.51,37257,2723,35911,266065,7.14
1917,84,0.08558,0.08208,0.50,34534,2835,33124,230154,6.66
1917,85,0.09510,0.09081,0.50,31700,2879,30270,197030,6.22
1917,86,0.10771,0.10218,0.50,28821,2945,27342,166759,5.79
1917,87,0.11508,0.10891,0.51,25876,2818,24487,139418,5.39
1917,88,0.12847,0.12079,0.50,23058,2785,21679,114930,4.98
1917,89,0.14716,0.13718,0.51,20273,2781,18897,93252,4.60
1917,90,0.16103,0.14906,0.50,17492,2607,16192,74355,4.25
1917,91,0.19022,0.17397,0.51,14884,2589,13613,58163,3.91
1917,92,0.20446,0.18563,0.50,12295,2282,11163,44550,3.62
1917,93,0.22214,0.19988,0.50,10013,2001,9009,33387,3.33
1917,94,0.26003,0.23039,0.51,8011,1846,7098,24377,3.04
1917,95,0.30864,0.26785,0.51,6166,1651,5351,17279,2.80
1917,96,0.31097,0.26943,0.50,4514,1216,3911,11928,2.64
1917,97,0.37695,0.31742,0.50,3298,1047,2777,8017,2.43
1917,98,0.38395,0.32185,0.50,2251,725,1887,5240,2.33
1917,99,0.37605,0.31579,0.49,1527,482,1282,3353,2.20
1917,100,0.44473,0.36264,0.49,1044,379,852,2071,1.98
1917,101,0.51930,0.40967,0.48,666,273,525,1220,1.83
1917,102,0.49151,0.39254,0.49,393,154,314,695,1.77
1917,103,0.56535,0.43273,0.46,239,103,183,381,1.59
1917,104,0.65682,0.48858,0.48,135,66,101,198,1.46
1917,105,0.61644,0.46846,0.49,69,32,53,97,1.40
1917,106,0.76904,0.54804,0.48,37,20,26,45,1.21
1917,107,0.73534,0.53082,0.48,17,9,12,18,1.10
1917,108,1.04887,0.68966,0.50,8,5,5,6,0.81
1917,109,2.07121,0.90000,0.37,2,2,1,1,0.49
1917,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1918,0,0.09452,0.08870,0.31,100000,8870,93840,6663542,66.64
1918,1,0.01729,0.01714,0.51,91130,1562,90364,6569702,72.09
1918,2,0.00681,0.00678,0.48,89568,608,89251,6479338,72.34
1918,3,0.00366,0.00365,0.51,88960,325,88800,6390087,71.83
1918,4,0.00267,0.00267,0.50,88635,237,88518,6301287,71.09
1918,5,0.00207,0.00207,0.48,88398,183,88303,6212770,70.28
1918,6,0.00189,0.00189,0.50,88215,166,88132,6124466,69.43
1918,7,0.00155,0.00155,0.49,88049,136,87980,6036334,68.56
1918,8,0.00144,0.00144,0.51,87913,126,87851,5948354,67.66
1918,9,0.00130,0.00130,0.51,87787,114,87731,5860503,66.76
1918,10,0.00152,0.00152,0.51,87673,133,87607,5772772,65.84
1918,11,0.00136,0.00136,0.51,87539,119,87481,5685165,64.94
1918,12,0.00116,0.00116,0.51,87420,102,87370,5597684,64.03
1918,13,0.00132,0.00132,0.52,87318,115,87263,5510314,63.11
1918,14,0.00124,0.00124,0.47,87203,108,87145,5423051,62.19
1918,15,0.00209,0.00209,0.51,87095,182,87006,5335906,61.27
1918,16,0.00167,0.00167,0.53,86913,145,86844,5248900,60.39
1918,17,0.00201,0.00200,0.53,86768,174,86686,5162055,59.49
1918,18,0.00252,0.00251,0.52,86594,218,86489,5075370,58.61
1918,19,0.00257,0.00257,0.54,86376,222,86274,4988880,57.76
1918,20,0.00253,0.00252,0.49,86155,217,86044,4902607,56.90
1918,21,0.00272,0.00272,0.51,85937,234,85823,4816562,56.05
1918,22,0.00257,0.00257,0.50,85703,220,85594,4730740,55.20
1918,23,0.00234,0.00233,0.47,85484,199,85378,4645146,54.34
1918,24,0.00232,0.00231,0.50,85284,197,85186,4559768,53.47
1918,25,0.00291,0.00291,0.50,85087,248,84963,4474581,52.59
1918,26,0.00253,0.00252,0.52,84839,214,84737,4389619,51.74
1918,27,0.00249,0.00249,0.53,84625,211,84527,4304882,50.87
1918,28,0.00219,0.00219,0.53,84414,185,84327,4220355,50.00
1918,29,0.00202,0.00202,0.48,84230,170,84142,4136028,49.10
1918,30,0.00187,0.00187,0.49,84059,157,83979,4051886,48.20
1918,31,0.00187,0.00187,0.49,83902,157,83823,3967907,47.29
1918,32,0.00203,0.00203,0.51,83746,170,83662,3884084,46.38
1918,33,0.00220,0.00220,0.49,83576,184,83483,3800422,45.47
1918,34,0.00178,0.00177,0.50,83392,148,83319,3716940,44.57
1918,35,0.00169,0.00169,0.49,83244,141,83173,3633621,43.65
1918,36,0.00201,0.00201,0.49,83104,167,83019,3550448,42.72
1918,37,0.00192,0.00192,0.51,82937,159,82858,3467430,41.81
1918,38,0.00191,0.00191,0.49,82778,158,82698,3384571,40.89
1918,39,0.00179,0.00179,0.49,82620,148,82545,3301873,39.96
1918,40,0.00197,0.00197,0.48,82472,162,82388,3219328,39.04
1918,41,0.00215,0.00215,0.50,82309,177,82220,3136941,38.11
1918,42,0.00255,0.00254,0.49,82132,209,82027,3054720,37.19
1918,43,0.00319,0.00318,0.51,81923,261,81795,2972694,36.29
1918,44,0.00295,0.00295,0.51,81663,241,81544,2890898,35.40
1918,45,0.00352,0.00351,0.49,81422,286,81277,2809354,34.50
1918,46,0.00352,0.00351,0.48,81136,285,80988,2728077,33.62
1918,47,0.00356,0.00356,0.51,80851,288,80710,2647089,32.74
1918,48,0.00362,0.00361,0.50,80563,291,80419,2566379,31.86
1918,49,0.00460,0.00458,0.52,80272,368,80095,2485960,30.97
1918,50,0.00536,0.00535,0.50,79904,428,79689,2405865,30.11
1918,51,0.00512,0.00511,0.50,79477,406,79275,2326176,29.27
1918,52,0.00614,0.00612,0.49,79071,484,78825,2246901,28.42
1918,53,0.00609,0.00607,0.49,78587,477,78345,2168075,27.59
1918,54,0.00665,0.00663,0.48,78110,518,77843,2089730,26.75
1918,55,0.00761,0.00759,0.52,77593,589,77308,2011887,25.93
1918,56,0.00806,0.00803,0.52,77004,618,76704,1934579,25.12
1918,57,0.00779,0.00776,0.51,76386,593,76094,1857875,24.32
1918,58,0.00863,0.00859,0.49,75792,651,75459,1781780,23.51
1918,59,0.01035,0.01030,0.50,75141,774,74755,1706322,22.71
1918,60,0.01000,0.00995,0.49,74368,740,73993,1631567,21.94
1918,61,0.01233,0.01225,0.51,73627,902,73182,1557574,21.15
1918,62,0.01338,0.01329,0.50,72725,967,72243,1484392,20.41
1918,63,0.01455,0.01444,0.50,71759,1036,71238,1412149,19.68
1918,64,0.01441,0.01431,0.51,70722,1012,70230,1340911,18.96
1918,65,0.01537,0.01525,0.50,69711,1063,69175,1270681,18.23
1918,66,0.01738,0.01723,0.51,68648,1183,68063,1201506,17.50
1918,67,0.01906,0.01888,0.51,67465,1274,66839,1133443,16.80
1918,68,0.02082,0.02061,0.50,66191,1364,65508,1066604,16.11
1918,69,0.02070,0.02049,0.51,64827,1329,64179,1001096,15.44
1918,70,0.02211,0.02186,0.49,63498,1388,62793,936917,14.75
1918,71,0.02550,0.02519,0.51,62110,1564,61351,874125,14.07
1918,72,0.02720,0.02683,0.50,60546,1624,59729,812774,13.42
1918,73,0.02906,0.02865,0.51,58921,1688,58092,753045,12.78
1918,74,0.03216,0.03165,0.50,57233,1812,56336,694953,12.14
1918,75,0.03576,0.03514,0.51,55421,1947,54464,638616,11.52
1918,76,0.03820,0.03750,0.51,53474,2005,52495,584153,10.92
1918,77,0.04117,0.04035,0.50,51469,2077,50438,531658,10.33
1918,78,0.04451,0.04356,0.51,49392,2152,48336,481220,9.74
1918,79,0.04987,0.04868,0.51,47241,2300,46113,432884,9.16
1918,80,0.05864,0.05698,0.50,44941,2561,43669,386771,8.61
1918,81,0.06363,0.06172,0.51,42380,2616,41111,343102,8.10
1918,82,0.06717,0.06497,0.50,39764,2584,38461,301991,7.59
1918,83,0.07820,0.07528,0.50,37181,2799,35793,263530,7.09
1918,84,0.08722,0.08369,0.52,34382,2877,32991,227737,6.62
1918,85,0.09868,0.09403,0.50,31504,2962,30019,194746,6.18
1918,86,0.10612,0.10086,0.51,28542,2879,27127,164727,5.77
1918,87,0.11753,0.11107,0.51,25664,2850,24253,137600,5.36
1918,88,0.13115,0.12311,0.50,22813,2809,21415,113347,4.97
1918,89,0.14465,0.13501,0.51,20005,2701,18671,91931,4.60
1918,90,0.17668,0.16231,0.50,17304,2809,15897,73261,4.23
1918,91,0.18956,0.17321,0.50,14495,2511,13245,57364,3.96
1918,92,0.19998,0.18172,0.50,11985,2178,10891,44119,3.68
1918,93,0.23085,0.20710,0.50,9807,2031,8798,33228,3.39
1918,94,0.26326,0.23311,0.51,7776,1813,6885,24430,3.14
1918,95,0.27211,0.23911,0.49,5963,1426,5240,17545,2.94
1918,96,0.33396,0.28693,0.51,4537,1302,3898,12305,2.71
1918,97,0.31743,0.27284,0.49,3235,883,2781,8407,2.60
1918,98,0.38446,0.32423,0.52,2353,763,1984,5626,2.39
1918,99,0.38246,0.32042,0.49,1590,509,1332,3642,2.29
1918,100,0.38829,0.32556,0.50,1080,352,906,2310,2.14
1918,101,0.43053,0.35140,0.48,729,256,595,1404,1.93
1918,102,0.53932,0.41917,0.47,473,198,367,809,1.71
1918,103,0.55422,0.43206,0.49,275,119,214,442,1.61
1918,104,0.65682,0.48858,0.48,156,76,116,228,1.46
1918,105,0.61644,0.46846,0.49,80,37,61,112,1.40
1918,106,0.76904,0.54804,0.48,42,23,30,51,1.21
1918,107,0.73534,0.53082,0.48,19,10,14,21,1.10
1918,108,1.04887,0.68966,0.50,9,6,6,7,0.81
1918,109,2.07121,0.90000,0.37,3,3,1,1,0.49
1918,110,1.71358,1.00000,0.58,0,0,0,0,0.58
1919,0,0.09316,0.08750,0.31,100000,8750,93924,6716318,67.16
