A,B,C,D,E,F,G,H,Year,R2,RMSE,AIC,Country
0.015090596528572489,0.11406077663710903,0.21457847161174107,0.002127525327553707,2.936680063821811,24.99205563463949,9.158306754503252e-05,1.095887480489435,1932,0.9977242951362418,0.0007223378722235566,-340.00638009952826,GBR_NP
0.013729392730839096,0.09905651674227148,0.20118287020562664,0.0020602298675792127,3.0131458597825773,25.18156206156918,0.00010719574159014115,1.0934905281219904,1933,0.9972080434744773,0.00086932833200229,-325.00292143088944,GBR_NP
0.013792097050837912,0.09611857667522392,0.19317192041616618,0.001813863138592246,3.82164588042912,24.636476218470165,0.00010396727664121192,1.093257239452655,1934,0.9975487236299336,0.0007578292664879565,-336.1212052440789,GBR_NP
0.010158284697935295,0.04897739513987065,0.17120807113720823,0.0017102813841828987,3.834201014200775,24.655322404489407,9.843232147549452e-05,1.0941422199233086,1935,0.9977280868220544,0.0007361365168649934,-338.47365031758164,GBR_NP
0.01108436762560273,0.06419531319155221,0.18571641515152937,0.0016676875647347845,4.495451714963191,23.792275872311976,0.00010330009703589966,1.0938128598726509,1936,0.9975238019008141,0.0008403705712215105,-327.7470338033647,GBR_NP
0.01026615156107412,0.058924705060247856,0.18273824947009468,0.0016845178039743486,4.335431168560807,23.802704491080167,0.00010581307962281612,1.093699240761671,1937,0.9978024674550994,0.0007568560679763683,-336.2252916684898,GBR_NP
0.009026973815502918,0.04794511436524244,0.166902132903299,0.0014963877512999865,4.863355045241931,23.584893461963855,9.628859094803482e-05,1.0938857954303465,1938,0.9980512278913571,0.0006607906880994664,-347.2199052658356,GBR_NP
0.006230000241083881,0.02008719109223032,0.14447326745804673,0.001587465513165574,5.856120558286721,23.431734238887977,9.087709939949014e-05,1.095488253781919,1939,0.9984091777424252,0.0005812840888666174,-357.60390499770864,GBR_NP
0.009412289732216977,0.04488149988992712,0.16714853811233252,0.0022569368576174135,5.163833493381273,23.3216673351555,0.00011935860650351767,1.092778560353377,1940,0.9981633292327433,0.0005987464035429028,-355.2064233059987,GBR_NP
0.010114505761194251,0.04449067331618582,0.1694704397211696,0.0026012055838651655,5.404789210423379,23.428014638203447,0.0001150813953261172,1.0914501126255227,1941,0.9980150557647087,0.0005885428731672162,-356.598680988475,GBR_NP
0.006320716165581505,0.01936225982660126,0.14645817846938622,0.002362321825727946,6.758464410856668,23.451015591901875,9.499094674030612e-05,1.0928098723706345,1942,0.9978892340968573,0.0006876819424130651,-343.9888713348127,GBR_NP
0.00588913973407078,0.017768530166008566,0.14225670837366122,0.002302175646392729,6.378910545612794,23.561065034425194,9.430231619319108e-05,1.0932449365350025,1943,0.9982910908239577,0.0005662464430288464,-359.72693180873824,GBR_NP
